LinkID,FNode,Enode,Lanes,LinkType,RoadRank,RoadType,RoadNo,RoadName,RoadUse,MultiLink,Connect,MaxSpeed,Rvehicle,RestWeight,RestHeight,Length,MedianType,PaveType,SafetyZone,Intersect,SpeedBump,Curvature,Crosswalk,RWayCross,Shoulder,PocketLane,Averheight,SigLight,SlopePer,SlopeDeg,VulService,ConService,Remark,geometry
L233012510,N233017630,N233017550,3,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,54.872,5,1,1,0,0,455.538,0.0,0,0,0,0,,6.009,3.439,1,0,중앙분리대/봉,"LINESTRING Z (307357.74 4119645.061 70.081, 307359.031 4119645.796 70.169, 307361.598 4119647.338 70.351, 307363.486 4119648.471 70.485, 307365.977 4119650.133 70.671, 307366.097 4119650.213 70.68, 307368.565 4119651.909 70.865, 307368.63 4119651.953 70.869, 307371.071 4119653.687 71.055, 307371.247 4119653.812 71.068, 307373.651 4119655.598 71.253, 307373.736 4119655.661 71.26, 307376.153 4119657.427 71.45, 307376.323 4119657.55 71.463, 307378.685 4119659.39 71.647, 307378.917 4119659.57 71.665, 307381.307 4119661.375 71.848, 307382.232 4119662.074 71.919, 307384.59 4119663.92 72.099, 307384.997 4119664.239 72.13, 307387.385 4119666.045 72.318, 307388.394 4119666.808 72.397, 307390.73 4119668.682 72.572, 307391.678 4119669.442 72.642, 307394.038 4119671.287 72.807, 307394.996 4119672.036 72.874, 307397.333 4119673.91 73.041, 307398.222 4119674.622 73.105, 307400.577 4119676.472 73.279, 307400.584 4119676.478 73.279, 307401.917 4119677.524 73.378)"
L233012520,N233017550,N233017540,2,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,24.676,5,1,1,0,0,8119.684,0.0,0,0,0,0,,5.463,3.127,1,0,중앙분리대/봉,"LINESTRING Z (307401.917 4119677.524 73.378, 307402.442 4119677.937 73.416, 307404.789 4119679.798 73.588, 307406.423 4119681.092 73.707, 307408.778 4119682.943 73.876, 307410.033 4119683.929 73.966, 307412.391 4119685.776 74.136, 307414.582 4119687.495 74.294, 307416.809 4119689.278 74.44, 307419.414 4119691.354 74.609, 307421.286 4119692.815 74.726)"
L233012530,N233017540,N233016550,2,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,54.953,5,1,0,0,0,360.701,0.0,0,0,0,0,,3.996,2.288,1,0,중앙분리대/봉,"LINESTRING Z (307421.286 4119692.815 74.726, 307422.337 4119693.636 74.792, 307424.695 4119695.487 74.929, 307425.995 4119696.508 75.005, 307428.355 4119698.356 75.136, 307429.318 4119699.11 75.19, 307431.672 4119700.966 75.323, 307433.391 4119702.321 75.42, 307435.732 4119704.191 75.543, 307437.506 4119705.608 75.636, 307439.851 4119707.475 75.752, 307440.807 4119708.236 75.8, 307443.132 4119710.129 75.911, 307444.35 4119711.119 75.969, 307446.638 4119713.056 76.084, 307447.704 4119713.957 76.137, 307449.946 4119715.947 76.255, 307450.818 4119716.72 76.301, 307453.066 4119718.703 76.413, 307453.935 4119719.47 76.456, 307456.106 4119721.537 76.568, 307457.191 4119722.571 76.625, 307458.516 4119723.893 76.688, 307459.313 4119724.689 76.726, 307460.153 4119725.528 76.767, 307462.216 4119727.704 76.88, 307462.984 4119728.515 76.922)"
L233012540,N233016620,N233016220,1,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,8.491,,1,3,0,0,9999999.0,1.0,0,0,0,0,007,1.967,1.127,1,0,생활보호구역,"LINESTRING Z (307532.596 4119639.778 79.355, 307537.739 4119633.021 79.522)"
L233012551,N233021550,N233021560,3,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,31.78,,1,1,0,0,982.768,1.0,0,0,0,0,007,-6.138,-3.512,1,0,,"LINESTRING Z (307321.106 4119636.644 67.815, 307318.192 4119635.961 67.622, 307317.585 4119635.818 67.582, 307314.659 4119635.182 67.399, 307313.016 4119634.824 67.296, 307310.085 4119634.212 67.119, 307309.132 4119634.013 67.062, 307306.201 4119633.399 66.877, 307305.162 4119633.181 66.812, 307302.224 4119632.604 66.626, 307301.29 4119632.42 66.567, 307298.354 4119631.832 66.386, 307297.489 4119631.659 66.332, 307294.555 4119631.06 66.146, 307293.988 4119630.944 66.11, 307291.053 4119630.35 65.928, 307290.476 4119630.234 65.893, 307289.99738832033 4119630.1440671906 65.86437762296292)"
L233012560,N233017090,N233017330,2,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,23.154,,1,1,0,0,9999999.0,0.0,0,0,0,0,,-6.189,-3.542,1,0,,"LINESTRING Z (307267.809 4119625.937 64.481, 307266.894 4119625.766 64.426, 307263.948 4119625.228 64.242, 307263.343 4119625.118 64.204, 307260.398 4119624.582 64.007, 307259.217 4119624.366 63.928, 307256.269 4119623.841 63.744, 307255.428 4119623.691 63.691, 307252.483 4119623.151 63.512, 307251.171 4119622.911 63.432, 307248.226 4119622.37 63.251, 307247.356 4119622.21 63.197, 307245.027 4119621.798 63.048)"
L233012570,N233017330,N233017100,2,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,51.873,,1,0,0,0,422.336,0.0,0,0,0,0,,-6.138,-3.512,1,0,,"LINESTRING Z (307245.027 4119621.798 63.048, 307244.408 4119621.689 63.008, 307243.404 4119621.511 62.944, 307240.46 4119620.963 62.767, 307240.043 4119620.885 62.742, 307237.098 4119620.343 62.561, 307235.537 4119620.056 62.465, 307232.595 4119619.5 62.28, 307231.622 4119619.316 62.219, 307228.679 4119618.764 62.041, 307227.633 4119618.568 61.977, 307224.685 4119618.044 61.791, 307223.734 4119617.875 61.731, 307220.789 4119617.334 61.54, 307219.871 4119617.165 61.48, 307216.931 4119616.598 61.291, 307214.504 4119616.129 61.135, 307211.58 4119615.485 60.951, 307208.683 4119614.847 60.769, 307205.771 4119614.155 60.577, 307204.673 4119613.894 60.505, 307201.997 4119613.149 60.337, 307199.115 4119612.345 60.155, 307196.256 4119611.454 59.984, 307195.791 4119611.309 59.956, 307194.368 4119610.845 59.864)"
L233012580,N233017100,N233011570,3,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,60.909,,1,0,0,0,159.941,1.0,0,0,1,0,007,-6.073,-3.475,1,0,,"LINESTRING Z (307194.368 4119610.845 59.864, 307192.944 4119610.381 59.771, 307192.767 4119610.323 59.76, 307191.204 4119609.762 59.655, 307189.949 4119609.312 59.571, 307189.507 4119609.153 59.541, 307186.705 4119608.097 59.359, 307186.325 4119607.953 59.334, 307183.553 4119606.821 59.148, 307183.453 4119606.78 59.141, 307180.707 4119605.585 58.96, 307180.474 4119605.484 58.945, 307178.073 4119604.409 58.784, 307175.426 4119603.112 58.612, 307172.734 4119601.801 58.438, 307172.556 4119601.714 58.426, 307170.052 4119600.381 58.257, 307167.447 4119598.952 58.091, 307165.388 4119597.776 57.956, 307162.803 4119596.263 57.789, 307162.744 4119596.228 57.786, 307160.183 4119594.673 57.612, 307159.925 4119594.517 57.595, 307157.406 4119592.897 57.416, 307157.189 4119592.758 57.401, 307155.361 4119591.551 57.276, 307152.904 4119589.676 57.057, 307150.529 4119587.854 56.868, 307148.153 4119586.031 56.68, 307145.778 4119584.208 56.491, 307143.403 4119582.385 56.303, 307141.664 4119581.051 56.165)"
L233012590,N233016630,N233016260,2,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,6.913,,1,1,2,0,14267.019,0.0,0,0,0,0,002,2.589,1.483,1,0,,"LINESTRING Z (307333.278 4119640.407 68.799, 307334.351 4119639.044 68.843, 307336.207 4119636.688 68.921, 307337.556 4119634.976 68.978)"
L233012600,N233015360,N233016630,3,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.974,,1,1,2,0,122.814,0.0,0,0,0,0,002,-2.946,-1.687,1,0,,"LINESTRING Z (307338.864 4119642.519 68.975, 307338.098 4119642.162 68.924, 307335.284 4119641.138 68.733, 307333.278 4119640.407 68.799)"
L233012610,N233017770,N233016480,1,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,36.361,,1,1,0,0,6268.421,0.0,0,0,0,0,,-0.385,-0.221,1,0,어린이보호구역,"LINESTRING Z (307324.379 4119660.996 68.314, 307322.933 4119662.874 68.289, 307321.214 4119665.105 68.259, 307319.497 4119667.285 68.233, 307317.777 4119669.465 68.204, 307316.061 4119671.641 68.171, 307314.347 4119673.814 68.142, 307312.639 4119675.999 68.131, 307310.934 4119678.184 68.117, 307309.221 4119680.359 68.112, 307307.496 4119682.528 68.113, 307305.64 4119684.886 68.133, 307303.784 4119687.243 68.154, 307301.928 4119689.6 68.174)"
L233012620,N233016500,N233016460,1,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,7.021,,1,3,0,0,9999999.0,1.0,0,0,0,0,,3.66,2.096,1,0,생활보호구역,"LINESTRING Z (307291.951 4119681.489 67.875, 307297.399 4119685.919 68.132)"
L233012630,N233016460,N233017780,2,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,35.695,,1,1,0,0,3953.308,0.0,0,0,0,0,,0.252,0.144,1,0,어린이보호구역,"LINESTRING Z (307297.399 4119685.919 68.132, 307302.814 4119679.054 68.08, 307304.527 4119676.842 68.086, 307306.247 4119674.644 68.095, 307307.973 4119672.448 68.107, 307309.707 4119670.251 68.128, 307311.435 4119668.05 68.146, 307313.163 4119665.853 68.164, 307314.901 4119663.658 68.172, 307316.64 4119661.449 68.186, 307318.076 4119659.667 68.204, 307319.506 4119657.892 68.222)"
L233012640,N233016460,N233016480,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.836,,1,1,3,0,9999999.0,0.0,0,0,0,0,006,0.72,0.412,1,0,,"LINESTRING Z (307297.399 4119685.919 68.132, 307301.928 4119689.6 68.174)"
L233012650,N233016050,N233016490,1,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,6.859,,1,3,0,0,9999999.0,1.0,0,0,0,0,,-4.243,-2.43,1,0,생활보호구역,"LINESTRING Z (307295.593 4119688.209 68.149, 307290.333 4119683.807 67.858)"
L233012660,N233016050,N233016460,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,2.916,,1,1,3,0,9999999.0,0.0,0,0,0,0,006,-0.583,-0.334,1,0,,"LINESTRING Z (307295.593 4119688.209 68.149, 307297.399 4119685.919 68.132)"
L233012670,N233016480,N233016570,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,2.999,,1,1,3,0,9999999.0,0.0,0,0,0,0,006,0.7,0.401,1,0,,"LINESTRING Z (307301.928 4119689.6 68.174, 307300.073 4119691.957 68.195)"
L233012680,N233016570,N233016050,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.841,,1,1,3,0,9999999.0,0.0,0,0,0,0,006,-0.788,-0.451,1,0,,"LINESTRING Z (307300.073 4119691.957 68.195, 307295.593 4119688.209 68.149)"
L233012690,N233016570,N233017310,2,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,10.829,,1,1,0,0,505649.443,1.0,0,0,0,0,,0.683,0.392,1,0,,"LINESTRING Z (307300.073 4119691.957 68.195, 307298.217 4119694.314 68.215, 307296.361 4119696.672 68.236, 307294.505 4119699.029 68.256, 307293.374 4119700.466 68.269)"
L233012700,N233017310,N233017350,2,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,26.679,,1,1,0,0,35576.008,0.0,0,0,0,0,,1.488,0.853,1,0,,"LINESTRING Z (307293.374 4119700.466 68.269, 307291.71 4119702.579 68.299, 307290.054 4119704.684 68.33, 307288.396 4119706.792 68.362, 307286.75 4119708.899 68.396, 307285.107 4119710.99 68.434, 307283.452 4119713.089 68.475, 307281.786 4119715.198 68.527, 307280.136 4119717.289 68.576, 307278.458 4119719.411 68.624, 307278.461 4119719.413 68.625, 307276.891 4119721.441 68.666)"
L233012710,N233017350,N233016070,2,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,4.039,,1,2,0,0,7964.811,0.0,0,0,0,0,,2.104,1.206,1,0,노인보호구역,"LINESTRING Z (307276.891 4119721.441 68.666, 307275.03 4119723.793 68.729, 307274.385 4119724.609 68.751)"
L233012720,N233016130,N233017590,1,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,3.588,,1,2,0,0,5881.538,0.0,0,0,0,0,,-2.202,-1.261,1,0,노인보호구역,"LINESTRING Z (307269.685 4119721.047 68.781, 307271.542 4119718.692 68.715, 307271.907 4119718.23 68.702)"
L233012730,N233017590,N233016050,1,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,38.238,,1,1,0,0,226029.298,1.0,0,0,0,0,,-1.446,-0.829,1,0,,"LINESTRING Z (307271.907 4119718.23 68.702, 307272.271 4119717.768 68.689, 307274.115 4119715.448 68.629, 307275.947 4119713.126 68.568, 307277.791 4119710.797 68.502, 307279.612 4119708.468 68.445, 307281.446 4119706.146 68.386, 307283.275 4119703.82 68.33, 307285.103 4119701.504 68.28, 307286.933 4119699.189 68.232, 307295.593 4119688.209 68.149)"
L233012740,N233016130,N233016070,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.897,,1,1,3,0,9999999.0,0.0,0,0,0,0,,-0.509,-0.291,1,0,현장조사 좌회전가능,"LINESTRING Z (307269.685 4119721.047 68.781, 307274.385 4119724.609 68.751)"
L233012750,N233016060,N233016080,1,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,9.768,,1,3,0,0,9999999.0,1.0,0,0,0,0,,1.362,0.78,1,0,생활보호구역,"LINESTRING Z (307470.64 4119722.797 76.879, 307464.976 4119730.756 77.012)"
L233012760,N233016770,N233016130,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,2.999,,1,1,3,0,9999999.0,0.0,0,0,0,0,,-2.201,-1.261,1,0,,"LINESTRING Z (307267.828 4119723.402 68.847, 307269.685 4119721.047 68.781)"
L233012770,N233016070,N233016750,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,3.109,,1,1,3,0,4981.947,0.0,0,0,0,0,,2.123,1.216,1,0,,"LINESTRING Z (307274.385 4119724.609 68.751, 307273.169 4119726.146 68.793, 307272.456 4119727.048 68.817)"
L233012780,N233016070,N233016540,1,4,6,일반도로,,역골중앙로41번길,1,0,0,30,승용차,0.0,2.5,7.349,,1,1,0,0,9999999.0,0.0,0,0,0,0,,3.062,1.754,1,0,현장조사 높이,"LINESTRING Z (307274.385 4119724.609 68.751, 307280.243 4119729.047 68.976)"
L233012790,N233016750,N233016770,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.891,,1,1,3,0,9999999.0,0.0,0,0,0,0,,0.509,0.292,1,0,현장조사 좌회전가능,"LINESTRING Z (307272.456 4119727.048 68.817, 307267.828 4119723.402 68.847)"
L233012800,N233016750,N233016760,2,4,6,일반도로,,역골중앙로41번길,1,0,0,30,모두통행가능,0.0,0.0,32.721,,1,1,0,1,14641.335,0.0,0,0,0,0,,1.983,1.136,1,0,,"LINESTRING Z (307272.456 4119727.048 68.817, 307271.309 4119728.498 68.857, 307269.448 4119730.851 68.92, 307268.67 4119731.834 68.947, 307267.974 4119732.742 68.969, 307266.501 4119734.623 69.016, 307264.97 4119736.54 69.067, 307262.697 4119739.473 69.145, 307261.155 4119741.411 69.204, 307259.598 4119743.396 69.261, 307258.062 4119745.364 69.315, 307256.537 4119747.3 69.363, 307254.678 4119749.655 69.408, 307252.82 4119752.01 69.452, 307252.224 4119752.766 69.466)"
L233012810,N233016210,N233016470,1,4,6,일반도로,,역골동로,1,0,0,30,모두통행가능,0.0,0.0,8.349,,1,3,0,0,9999999.0,1.0,0,0,0,0,,-5.617,-3.215,1,0,생활보호구역,"LINESTRING Z (307601.743 4119728.064 76.595, 307609.833 4119725.998 76.126)"
L233012820,N233016210,N233016530,1,1,6,일반도로,,,1,0,0,50,모두통행가능,0.0,0.0,2.881,,1,0,3,0,85.3,0.0,0,0,0,0,,-2.638,-1.511,1,0,,"LINESTRING Z (307601.743 4119728.064 76.595, 307601.924 4119728.688 76.576, 307602.465 4119730.853 76.519)"
L233012830,N233016550,N233016520,1,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,9.235,,1,3,0,0,16196.916,1.0,0,0,0,0,,-1.57,-0.9,1,0,생활보호구역,"LINESTRING Z (307462.984 4119728.515 76.922, 307468.948 4119721.706 76.779, 307469.068 4119721.567 76.777)"
L233012840,N233016550,N233016080,2,1,6,일반도로,,,1,0,0,50,모두통행가능,0.0,0.0,2.998,5,1,0,3,0,9999999.0,0.0,0,0,0,0,,3.002,1.719,1,0,중앙분리대/봉,"LINESTRING Z (307462.984 4119728.515 76.922, 307464.976 4119730.756 77.012)"
L233012850,N233016510,N233016530,1,4,6,일반도로,,역골동로,1,0,0,30,모두통행가능,0.0,0.0,8.274,,1,3,0,0,9999999.0,1.0,0,0,0,0,,6.647,3.803,1,0,생활보호구역,"LINESTRING Z (307610.406 4119728.529 75.969, 307602.465 4119730.854 76.519)"
L233012860,N233016730,N233016190,2,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,111.137,,1,0,0,0,214.766,1.0,0,0,0,0,007,2.557,1.465,1,0,,"LINESTRING Z (307596.035 4119729.521 76.638, 307595.043 4119726.199 76.761, 307594.122 4119723.291 76.839, 307593.295 4119720.843 76.905, 307592.4 4119718.215 76.984, 307591.498 4119715.618 77.074, 307590.544 4119713.02 77.16, 307589.507 4119710.34 77.236, 307588.452 4119707.701 77.313, 307587.372 4119705.057 77.392, 307586.25 4119702.407 77.476, 307585.107 4119699.806 77.561, 307583.925 4119697.195 77.649, 307582.728 4119694.619 77.741, 307581.479 4119692.032 77.839, 307580.197 4119689.447 77.935, 307578.874 4119686.933 78.02, 307577.485 4119684.401 78.107, 307576.082 4119681.93 78.198, 307574.637 4119679.449 78.283, 307573.146 4119676.992 78.366, 307571.628 4119674.57 78.448, 307570.08 4119672.167 78.529, 307568.51 4119669.777 78.617, 307566.926 4119667.423 78.702, 307565.308 4119665.054 78.777, 307563.665 4119662.741 78.847, 307561.984 4119660.415 78.911, 307559.407 4119657.051 78.983, 307557.843 4119655.069 79.016, 307556.28 4119653.098 79.056, 307554.69 4119651.119 79.092, 307554.685 4119651.112 79.092, 307553.416 4119649.609 79.112, 307552.149 4119648.133 79.142, 307550.852 4119646.654 79.178, 307548.986 4119644.545 79.239, 307548.415 4119643.906 79.256, 307546.446 4119641.7 79.313, 307544.2 4119639.275 79.371, 307542.323 4119637.329 79.419, 307540.441 4119635.475 79.468, 307539.922 4119635.001 79.48)"
L233012870,N233016730,N233016210,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.891,,1,0,3,0,9999999.0,0.0,0,0,0,0,,-0.73,-0.418,1,0,,"LINESTRING Z (307596.035 4119729.521 76.638, 307601.743 4119728.064 76.595)"
L233012880,N233016080,N233017140,2,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,102.491,5,1,0,0,0,173.231,0.0,0,0,0,0,,1.507,0.864,1,0,중앙분리대/봉,"LINESTRING Z (307464.976 4119730.756 77.012, 307465.649 4119731.514 77.042, 307467.609 4119733.783 77.123, 307467.81 4119734.015 77.131, 307468.615 4119734.947 77.165, 307470.448 4119737.321 77.244, 307471.09 4119738.152 77.272, 307472.912 4119740.535 77.346, 307474.072 4119742.053 77.393, 307475.862 4119744.46 77.46, 307476.735 4119745.635 77.493, 307478.453 4119748.093 77.561, 307479.16 4119749.105 77.589, 307480.798 4119751.618 77.652, 307480.915 4119751.798 77.656, 307482.495 4119754.348 77.723, 307483.336 4119755.705 77.759, 307484.832 4119758.305 77.823, 307485.179 4119758.908 77.838, 307486.633 4119761.532 77.898, 307487.677 4119763.416 77.941, 307489.064 4119766.076 77.993, 307489.545 4119766.998 78.01, 307490.873 4119769.688 78.053, 307491.581 4119771.123 78.076, 307492.862 4119773.835 78.105, 307493.306 4119774.775 78.115, 307494.466 4119777.542 78.139, 307495.122 4119779.107 78.153, 307496.241 4119781.89 78.178, 307496.658 4119782.93 78.188, 307497.73 4119785.732 78.22, 307498.23 4119787.038 78.235, 307499.203 4119789.876 78.258, 307499.54 4119790.861 78.266, 307500.459 4119793.716 78.306, 307500.926 4119795.166 78.327, 307501.799 4119798.035 78.361, 307502.087 4119798.98 78.372, 307502.87 4119801.875 78.406, 307503.146 4119802.895 78.418, 307503.855 4119805.811 78.445, 307504.056 4119806.64 78.453, 307504.677 4119809.575 78.484, 307505.041 4119811.301 78.502, 307505.588 4119814.25 78.519, 307505.834 4119815.575 78.526, 307506.252 4119818.546 78.54, 307506.414 4119819.699 78.545, 307506.828 4119822.67 78.557)"
L233012890,N233017140,N233017610,3,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,50.703,5,1,0,0,0,169.801,0.0,0,0,1,0,,0.781,0.447,1,0,중앙분리대/봉,"LINESTRING Z (307506.828 4119822.67 78.557, 307506.942 4119823.494 78.56, 307507.084 4119824.784 78.579, 307507.27 4119826.476 78.603, 307507.487 4119828.444 78.631, 307507.757 4119831.431 78.674, 307507.851 4119832.464 78.689, 307508.058 4119835.457 78.713, 307508.128 4119836.471 78.721, 307508.276 4119839.467 78.75, 307508.314 4119840.239 78.758, 307508.385 4119843.238 78.788, 307508.388 4119843.355 78.789, 307508.42 4119846.355 78.816, 307508.424 4119846.67 78.819, 307508.375 4119849.669 78.844, 307508.371 4119849.876 78.846, 307508.271 4119852.874 78.874, 307508.244 4119853.678 78.882, 307508.051 4119856.672 78.911, 307508.021 4119857.143 78.915, 307507.78 4119860.133 78.932, 307507.729 4119860.758 78.935, 307507.574 4119862.116 78.941, 307507.25 4119865.112 78.935, 307507.238 4119865.225 78.935, 307506.955 4119867.49 78.938, 307506.643 4119869.888 78.944, 307506.292 4119872.47 78.953, 307506.199 4119873.19 78.953)"
L233012900,N233016530,N233016740,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,5.847,,1,0,3,0,9999999.0,0.0,0,0,0,0,,0.428,0.245,1,0,,"LINESTRING Z (307602.465 4119730.854 76.519, 307596.853 4119732.496 76.544)"
L233012910,N233016530,N233016830,1,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,74.373,,1,0,0,0,303.446,1.0,0,0,0,0,,-2.865,-1.641,1,0,,"LINESTRING Z (307602.465 4119730.853 76.519, 307602.575 4119731.296 76.508, 307603.316 4119734.346 76.414, 307604.064 4119737.581 76.34, 307604.087 4119737.69 76.337, 307607.494 4119774.369 75.393, 307607.548 4119775.159 75.364, 307607.612 4119776.427 75.338, 307607.658 4119777.343 75.319, 307607.814 4119780.22 75.253, 307607.867 4119782.405 75.112, 307607.856 4119784.772 75.026, 307607.784 4119787.446 74.962, 307607.69 4119790.214 74.881, 307607.56 4119793.028 74.785, 307607.393 4119796.021 74.684, 307607.392 4119796.026 74.684, 307607.279 4119798.114 74.602, 307607.198 4119799.479 74.556, 307607.115 4119800.356 74.528, 307606.874 4119803.345 74.435, 307606.753 4119804.839 74.388)"
L233012920,N233016830,N233016780,2,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,37.183,,1,0,0,0,1770.503,0.0,0,0,1,0,,-2.687,-1.539,1,0,,"LINESTRING Z (307606.753 4119804.839 74.388, 307606.633 4119806.334 74.341, 307606.396 4119809.272 74.25, 307606.099 4119812.256 74.164, 307606.04 4119812.845 74.147, 307605.693 4119815.824 74.061, 307605.534 4119817.192 74.021, 307605.193 4119820.172 73.943, 307605.146 4119820.582 73.933, 307604.803 4119823.561 73.852, 307604.62 4119825.159 73.809, 307604.296 4119828.14 73.725, 307604.198 4119829.045 73.7, 307603.843 4119832.022 73.618, 307603.719 4119833.06 73.59, 307603.678 4119833.41 73.58, 307603.333 4119836.39 73.509, 307603.203 4119837.512 73.483, 307602.862 4119840.492 73.418, 307602.712 4119841.801 73.389)"
